attachment_id,filename,url,used_by,local_path,bytes,status
977,IMG_20191104_135242-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191104_135242-scaled.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191104_135242-scaled.jpg,419075,ok
979,PicsArt_10-03-12.52.31.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-03-12.52.31.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-03-12.52.31.jpg,322251,ok
983,IMG_20191026_101430_209.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191026_101430_209.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191026_101430_209.jpg,101259,ok
984,IMG_20200207_112107405-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20200207_112107405-scaled.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20200207_112107405-scaled.jpg,165938,ok
985,IMG_20200207_112115701-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20200207_112115701-scaled.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20200207_112115701-scaled.jpg,165852,ok
988,IMG_20191026_101956_271-Copy.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191026_101956_271-Copy.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191026_101956_271-Copy.jpg,37554,ok
989,IMG_20191026_101956_275.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191026_101956_275.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191026_101956_275.jpg,57767,ok
991,IMG_20191111_083721_497.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191111_083721_497.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191111_083721_497.jpg,32493,ok
992,IMG_20191025_175252.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191025_175252.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191025_175252.jpg,50328,ok
994,IMG_20191031_113939_044.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191031_113939_044.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191031_113939_044.jpg,32485,ok
995,IMG_20191025_090441-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191025_090441-scaled.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191025_090441-scaled.jpg,256156,ok
996,IMG_20191031_113939_042-1.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191031_113939_042-1.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191031_113939_042-1.jpg,39522,ok
997,IMG_20191031_113939_044-1.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191031_113939_044-1.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191031_113939_044-1.jpg,32485,ok
999,IMG_20190909_125013_763.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20190909_125013_763.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20190909_125013_763.jpg,138136,ok
1002,IMG_20200207_113446902-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20200207_113446902-scaled.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20200207_113446902-scaled.jpg,170835,ok
1003,IMG_20200122_204340_746.jpg,https://tuexhibidor.cl/wp-content/uploads/2019/05/IMG_20200122_204340_746.jpg,product_thumbnail; product_gallery; recent_upload,export/wp-media-en-uso/2019/05/IMG_20200122_204340_746.jpg,44609,ok
1004,IMG_20200207_113434052-1-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20200207_113434052-1-scaled.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20200207_113434052-1-scaled.jpg,177945,ok
1006,IMG_20200306_082422-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20200306_082422-scaled.jpg,product_gallery; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20200306_082422-scaled.jpg,275261,ok
